Location,Date,Story,Latitude,Longitude,URL
York ,"Wed, 01 Jun 2016 19:54:25 +0000",York – Library service officially receives charitable status. £97k grant from Arts Council England. ,53.9590555,-1.081536,"
		
		http://www.publiclibrariesnews.com/2016/06/its-not-enough-to-just-be-aware-of-what-is-going-on-in-uk-libraries.html
		
		
		
				

		
		
				
			
		
		"
Cheshire West and Chester ,"Sun, 05 Jun 2016 20:59:28 +0000",Cheshire West and Chester – Mobile library consultation. ,53.1638135,-2.7285358636962,"
		
		http://www.publiclibrariesnews.com/2016/06/waiting-for-things-to-happen.html
		
		
		
				

		
		
				
			
		
		"
Stockton ,"Sun, 05 Jun 2016 20:59:28 +0000","Stockton – £130k cut, including £77k from closing Fairfield. ",53.00036525,-2.77927178528241,"
		
		http://www.publiclibrariesnews.com/2016/06/waiting-for-things-to-happen.html
		
		
		
				

		
		
				
			
		
		"
Coventry ,"Tue, 12 Jul 2016 19:28:44 +0000","Coventry – 13 out of 17 libraries under threat: Coundon, Caludon, Cheylesmore, Finham and Earlsdon may close; Aldermoor, Canley, Hillfields , Jubilee Crescent and Allesley Park to be passed to community groups/partners/volunteers. Only 4 libraries ( Central, Bell Green, Foleshill, Stoke and Tile Hill) to be retained by council.",52.408106,-1.5104559,"
		
		http://www.publiclibrariesnews.com/2016/07/the-increasingly-ironically-named-reading-ealings-primark-library-and-pokemon-go.html
		
		
		
				

		
		
				
			
		
		"
Vale of Glamorgan ,"Sun, 10 Jul 2016 20:50:21 +0000","Vale of Glamorgan – Barry Library becomes learning hub, with three classrooms added. ",51.4468699,-3.39452507987608,"
		
		http://www.publiclibrariesnews.com/2016/07/trusts-cost-more-co-locations-new-york-success-and-libraries-meet-un-targets.html
		
		
		
				

		
		
				
			
		
		"
Haringey ,"Sun, 12 Jun 2016 19:32:42 +0000",Haringey – Muswell Hill Library may relocate: consultation.,51.58792985,-0.10541000599099,"
		
		http://www.publiclibrariesnews.com/2016/06/labouring-the-point-honours-and-autism.html
		
		
		
				

		
		
				
			
		
		"
Ealing ,"Tue, 12 Jul 2016 19:28:44 +0000","Ealing – Central Library to reduce in size (to one floor above a Primark) and lose 70% of books. Running costs to reduce from £116,445 to £28,600. 87,000 books sold off preparatory to move. ",51.5126553,-0.3051951,"
		
		http://www.publiclibrariesnews.com/2016/07/the-increasingly-ironically-named-reading-ealings-primark-library-and-pokemon-go.html
		
		
		
				

		
		
				
			
		
		"
Blaenau Gwent ,"Tue, 14 Jun 2016 20:46:49 +0000",Blaenau Gwent – Ebbw Vale Library refurbished. ,51.75339305,-3.18490886695136,"
		
		http://www.publiclibrariesnews.com/2016/06/how-i-learned-to-stop-worrying-and-love-wikipedia.html
		
		
		
				

		
		
				
			
		
		"
Reading ,"Tue, 12 Jul 2016 19:28:44 +0000",Reading – £290k cut: Central down 6.5 hours per week; Caversham down 15.5 hours pw; Battle down 12.5 pw; Southcote Library to close and move into community centre and be down 13.5 hours; Whitley will close and move into community centre and be down 13.5 hours; Tilehurst down 15 hours pw; Palmer Park to close and move into Reading College. ,51.4580216,-0.9673726,"
		
		http://www.publiclibrariesnews.com/2016/07/the-increasingly-ironically-named-reading-ealings-primark-library-and-pokemon-go.html
		
		
		
				

		
		
				
			
		
		"
Northern Ireland ,"Wed, 15 Jun 2016 21:56:25 +0000",Northern Ireland – 5.7% reduction to budget.. ,54.65688285,-6.5634352096912,"
		
		http://www.publiclibrariesnews.com/2016/06/selling-on-to-amazon-thinking-about-linking.html
		
		
		
				

		
		
				
			
		
		"
Cheshire East ,"Sun, 10 Jul 2016 20:50:21 +0000",Cheshire East – Crewe Library moves into co-location with leisure centre.,53.1673583,-2.29288147182891,"
		
		http://www.publiclibrariesnews.com/2016/07/trusts-cost-more-co-locations-new-york-success-and-libraries-meet-un-targets.html
		
		
		
				

		
		
				
			
		
		"
Manchester ,"Sun, 10 Jul 2016 20:50:21 +0000",Manchester – £250k Wolfson grant to improve children’s libraries ,53.4791301,-2.2441008,"
		
		http://www.publiclibrariesnews.com/2016/07/trusts-cost-more-co-locations-new-york-success-and-libraries-meet-un-targets.html
		
		
		
				

		
		
				
			
		
		"
Worcestershire ,"Sun, 10 Jul 2016 20:50:21 +0000",Worcestershire – Bewdley Library will co-locate into Medical Centre. ,52.2109495,-2.15695541324222,"
		
		http://www.publiclibrariesnews.com/2016/07/trusts-cost-more-co-locations-new-york-success-and-libraries-meet-un-targets.html
		
		
		
				

		
		
				
			
		
		"
Leicestershire ,"Tue, 05 Jul 2016 14:19:12 +0000","Leicestershire – 23 libraries now volunteer (Barrow, Markfield, Glenhills, Anstey, Rothley, Bottesford, Stoney Stanton, Sileby, Leicester Forest East, Newbold Verdon, Hathern, Kegworth, Ratby, Fleckney, Countesthorpe, South Wigston, Groby, Enderby, Burbage, Kibworth, East Goscote, Castle Donington, and Great Glen), 4 libraries to become volunteer (Measham, Thurmaston, Sapcote, and Cosby), Barwell closed.",52.666667,-0.9999999,"
		
		http://www.publiclibrariesnews.com/2016/07/the-big-friendly-success-here-comes-the-summer-reading-challenge-2016.html
		
		
		
				

		
		
				
			
		
		"
Worcestershire ,"Mon, 27 Jun 2016 19:51:31 +0000",Worcestershire – Upton Upon Severn Library building transferred to community trust: service itself stays with council.,52.2109495,-2.15695541324222,"
		
		http://www.publiclibrariesnews.com/2016/06/11190.html
		
		
		
				

		
		
				
			
		
		"
Dorset ,"Sun, 19 Jun 2016 21:14:59 +0000",Dorset – 3 out of 4 mobile libraries to be withdrawn. ,50.75,-2.3333329,"
		
		http://www.publiclibrariesnews.com/2016/06/humanity-first.html
		
		
		
				

		
		
				
			
		
		"
Leeds ,"Wed, 15 Jun 2016 21:56:25 +0000",Leeds – Burley Library closed February 2016 (source: email from council),53.7974185,-1.543794,"
		
		http://www.publiclibrariesnews.com/2016/06/selling-on-to-amazon-thinking-about-linking.html
		
		
		
				

		
		
				
			
		
		"
Gateshead ,"Sun, 10 Jul 2016 20:50:21 +0000","Gateshead – £450k cut over 2 years. Whickham, Crawcrook, Pelaw, Felling, Rowlands Gill and the Mobile Library at risk. ",54.9585535,-1.6057002,"
		
		http://www.publiclibrariesnews.com/2016/07/trusts-cost-more-co-locations-new-york-success-and-libraries-meet-un-targets.html
		
		
		
				

		
		
				
			
		
		"
Wrexham ,"Sun, 10 Jul 2016 20:50:21 +0000",Wrexham – Decision to keep library service in-house: research showed moving to a Trust would cost £200k more per year.,53.0465068,-2.9938136,"
		
		http://www.publiclibrariesnews.com/2016/07/trusts-cost-more-co-locations-new-york-success-and-libraries-meet-un-targets.html
		
		
		
				

		
		
				
			
		
		"
Waltham Forest ,"Sun, 10 Jul 2016 20:50:21 +0000","Waltham Forest – Hale End, Higham Hill and Wood Street libraries may be relocated, Lea Bridge Library to be refurbished. ",51.59816935,-0.0178366246104871,"
		
		http://www.publiclibrariesnews.com/2016/07/trusts-cost-more-co-locations-new-york-success-and-libraries-meet-un-targets.html
		
		
		
				

		
		
				
			
		
		"
Dudley ,"Tue, 05 Jul 2016 14:19:12 +0000",Dudley – Cuts in opening hours of over 100 per week spread over 14 libraries.,52.5114727,-2.0820102,"
		
		http://www.publiclibrariesnews.com/2016/07/the-big-friendly-success-here-comes-the-summer-reading-challenge-2016.html
		
		
		
				

		
		
				
			
		
		"
Greenwich ,"Sun, 19 Jun 2016 21:14:59 +0000","Greenwich – Mobile library service to be withdrawn, £126k cut. ",51.4820845,-0.0045416,"
		
		http://www.publiclibrariesnews.com/2016/06/humanity-first.html
		
		
		
				

		
		
				
			
		
		"
Darlington ,"Wed, 15 Jun 2016 21:56:25 +0000",Darlington – Confirmed Cockerton and Crown Street Libraries will close. 25 library staff to lose posts.,54.5352721,-1.55332700062043,"
		
		http://www.publiclibrariesnews.com/2016/06/selling-on-to-amazon-thinking-about-linking.html
		
		
		
				

		
		
				
			
		
		"
Bexley ,"Tue, 05 Jul 2016 14:19:12 +0000",Bexley – Greener Bexley charity passes on Bexley volunteer library to Bostall Library Community Group and Slade Green Library to Eco Communities.,51.4416793,0.150488,"
		
		http://www.publiclibrariesnews.com/2016/07/the-big-friendly-success-here-comes-the-summer-reading-challenge-2016.html
		
		
		
				

		
		
				
			
		
		"
Haringey ,"Tue, 05 Jul 2016 14:19:12 +0000","Haringey – Marcus Garvey Library reopens after £3m refurbishment: 30 additional computers, 22 000 new books.",51.58792985,-0.10541000599099,"
		
		http://www.publiclibrariesnews.com/2016/07/the-big-friendly-success-here-comes-the-summer-reading-challenge-2016.html
		
		
		
				

		
		
				
			
		
		"
Western Isles ,"Tue, 05 Jul 2016 14:19:12 +0000","Western Isles – Consultation on opening hours, locations and other changes.",57.666667,-7.1666669,"
		
		http://www.publiclibrariesnews.com/2016/07/the-big-friendly-success-here-comes-the-summer-reading-challenge-2016.html
		
		
		
				

		
		
				
			
		
		"
Leicestershire ,"Thu, 23 Jun 2016 21:46:33 +0000",Leicestershire – Burbage Library becomes volunteer.,52.666667,-0.9999999,"
		
		http://www.publiclibrariesnews.com/2016/06/a-quiet-couple-of-days-for-libraries-hull-enters-centre-stage.html
		
		
		
				

		
		
				
			
		
		"
North Somerset ,"Thu, 23 Jun 2016 21:46:33 +0000",North Somerset – Congresbury and Worle libraries under threat. ,51.3966315,-2.76913291847919,"
		
		http://www.publiclibrariesnews.com/2016/06/a-quiet-couple-of-days-for-libraries-hull-enters-centre-stage.html
		
		
		
				

		
		
				
			
		
		"
Central Bedfordshire ,"Sun, 12 Jun 2016 19:32:42 +0000",Central Bedfordshire – £85k cut: total loss of 35 hours opening per week. ,51.99803275,-0.47915132854056,"
		
		http://www.publiclibrariesnews.com/2016/06/labouring-the-point-honours-and-autism.html
		
		
		
				

		
		
				
			
		
		"
Herefordshire ,"Sun, 12 Jun 2016 19:32:42 +0000","Herefordshire – Comparative budget per year: 2010/11 £2.8m, 2011/12 £2m, 2012/13 £1.6m, 2013/14 £1.6m, 2014/15 £1.7m. Cuts expected of £60k 2016.17, £100k 2017.18, £90k 2018/19 (source; FOI request seen)",52.083333,-2.7499999,"
		
		http://www.publiclibrariesnews.com/2016/06/labouring-the-point-honours-and-autism.html
		
		
		
				

		
		
				
			
		
		"
Suffolk ,"Thu, 14 Jul 2016 20:56:07 +0000",Suffolk – £30k refurbishment at Aldeburgh funded by Friends group.,52.24115585,1.0466542299927,"
		
		http://www.publiclibrariesnews.com/2016/07/wifi-digital-inclusion-nhs-public-libraries-and-a-new-culture-secretary.html
		
		
		
				

		
		
				
			
		
		"
Worcestershire ,"Thu, 14 Jul 2016 20:56:07 +0000","Worcestershire – Cuts in opening hours reduced from 78.5 hours per week to 55 hours per week, after consultation.",52.2109495,-2.15695541324222,"
		
		http://www.publiclibrariesnews.com/2016/07/wifi-digital-inclusion-nhs-public-libraries-and-a-new-culture-secretary.html
		
		
		
				

		
		
				
			
		
		"
