name,authority_id,postcode,lng,lat,closed,statutory2010,statutory2016,type,closed_year,opened_year,replacement,notes
Manchester Central library,76,M2  5PD,-2.24459421680466,53.4779437519745,f,t,t,LAL,,,f,
Brooklands Library,76,M23 9BP,-2.29631565790411,53.4015948580166,f,t,t,LAL,,,f,
Levenshulme library,76,,,,t,t,f,,2016,,f,replaced by Arcadia library and leisure centre
Withington Library,76,M20 3BN,-2.22633527943304,53.4360125015985,f,t,t,LAL,,,f,
Rack House,76,M23 0BT,-2.27863600942078,53.4096912248536,t,f,f,,2011,,f,
Barlow Moor Community Library,76,M21 7NN,-2.26301159181952,53.4227601023739,f,f,f,CRL,,,f,
Forum Library Wythenshawe,76,M22 5RX,-2.26501725707221,53.379925068497,f,t,t,LAL,,,f,
Didsbury Library,76,M21 9PN,-2.27904308595643,53.4442692133254,f,t,t,LAL,,,f,
Chorlton Library,76,M21 9PN,-2.27904308595643,53.4442692133254,f,t,t,LAL,,,f,
Lordswood,77,ME5 8TH,0.543898846542887,51.3344581770799,f,t,t,LAL,,,f,
Strood Library,77,,,,t,t,f,,2015,,f,replaced by new library on the High Street
Rochester Library,77,ME1 1EW,0.506395088360207,51.3870250260232,f,t,t,LAL,,,f,
Thomas Aveling School and Community Library,77,ME1 2UW,0.502732623390338,51.3641608085354,f,t,t,LAL,,,f,
Cuxton Library,77,ME2 1EY,0.453350197645891,51.3742801449127,f,t,t,LAL,,,f,
Strood Library,77,ME2 4TJ,0.494290583761456,51.3957103355937,f,t,t,LAL,,2015,t,"replaced old library, on new site"
Grain Library,77,ME3 0BZ,0.714377080312309,51.455311489323,f,t,t,LAL,,,f,
Hoo Library,77,ME3 9AL,0.563888904438891,51.4186162694463,f,t,t,LAL,,,f,
Chatham Library,77,ME4 4TX,0.523669173102591,51.3872297015295,f,t,t,LAL,,,f,
Walderslade Hook Meadow Library,77,ME5 0TZ,0.522588114691083,51.3508469675848,f,t,t,LAL,,,f,
Luton Library,77,ME5 7LA,0.548527558966223,51.3689740468342,f,t,t,LAL,,,f,
Walderslade Village Library,77,ME5 9LR,0.52673092655217,51.3394796479718,f,t,t,LAL,,,f,
Gillingham Library,77,ME7 1BG,0.542799259256764,51.3887585756921,f,t,t,LAL,,,f,
Hempstead Library,77,ME7 3QG,0.571312703274925,51.3494363841034,f,t,t,LAL,,,f,
Wigmore Library,77,ME8 0PX,0.586448375319955,51.3463419572573,f,t,t,LAL,,,f,
Twydall Library,77,ME8 6JY,0.582659593971305,51.3749805405791,f,t,t,LAL,,,f,
Rainham Library,77,ME8 7LR,0.60250954053623,51.3654394848898,f,t,t,LAL,,,f,
Donald Hope Library,78,SW192HR,-0.177698122587982,51.4181518122439,f,t,t,LAL,,,f,new building planned for 2017?
Pollards Hill Library,78,CR4 1LT,-0.131079434883185,51.3999719079724,f,t,t,LAL,,,f,
Raynes Park Library,78,SW208BA,-0.228520577133205,51.4089402836985,f,t,t,LAL,,,f,
Aragon Library,78,SM4 4QU,-0.22137863911157,51.3891833322686,f,f,f,,,,f,
Morden Library,78,SM4 5DX,-0.196133489421222,51.4014050452968,f,t,t,LAL,,,f,
West Barnes Library,78,KT3 6JF,-0.238290215110714,51.3949332734166,f,t,t,LAL,,,f,
Wimbledon Library,78,SW197NB,-0.208331551881838,51.4222031525776,f,t,t,LAL,,,f,
Mitcham Library,78,CR4 2YR,-0.162475654962145,51.4086247568363,f,t,t,LAL,,,f,
Berwick Hills library,79,TS3 7RP,-1.20469582882454,54.5604065323163,f,t,t,LAL,,,f,
North Ormesby library,79,TS3 6JB,-1.21196154528936,54.570959949782,f,t,t,LAL,,,f,
Middlesbrough Central library,79,TS1 2AY,-1.23364486397979,54.5744153805723,f,t,t,LAL,,,f,
Thorntree library,79,TS3 9LG,-1.18183588864815,54.5613775588681,f,t,t,LAL,,,f,
Grove Hill library,79,TS4 2RP,-1.22658776637252,54.5590475514116,f,t,t,LAL,,,f,
Easterside library,79,TS4 3PZ,-1.21577055271804,54.5433493852931,f,t,t,LAL,,,f,
Acklam library,79,TS5 7AB,-1.25907912150188,54.5478192514122,f,t,t,LAL,,,f,
Marton library,79,TS7 8BL,-1.1979985991411,54.5320888692186,f,f,f,CRL,,,f,
Rainbow library,79,TS8 0TJ,-1.21615306635934,54.524191316323,f,t,t,LAL,,,f,
Hemlington library,79,TS8 9JJ,-1.24046699051243,54.5236274249282,f,f,f,CRL,,,f,
Westcroft Library,80,MK4 4DD,-0.79423283241855,52.0039958725162,f,t,t,LAL,,,f,
Milton Keynes Central Library,80,MK9 3HL,-0.759571391869996,52.0436467138659,f,t,t,LAL,,,f,
Bletchley Library,80,MK2 2RA,-0.728072704420939,51.9939223044751,f,t,t,LAL,,,f,
Wolverton Library,80,MK125LY,-0.808002790226569,52.0630907261363,f,t,t,LAL,,,f,
Olney Library,80,MK464EF,-0.701844792730155,52.1567984053254,f,t,t,LAL,,,f,
Kingston Library,80,MK100BA,-0.688191139837071,52.0353661255961,f,t,t,LAL,,2014,f,
Woburn Sands Library,80,MK178SD,-0.647326013696738,52.0112570932675,f,t,t,LAL,,,f,
Stony Stratford Library,80,MK111BD,-0.85430311909671,52.0568155488899,f,t,t,LAL,,,f,
Newport Pagnell Library,80,MK168HQ,-0.720693095239915,52.0861997436415,f,t,t,LAL,,,f,
Outer West Library,81,NE5 2QZ,-1.69924183771704,54.9930189789314,f,t,t,LAL,,,f,
Newburn Library,81,NE158LN,-1.73734557269865,54.9812183740545,f,t,t,LAL,,,f,
Denton Burn Library,81,NE157QQ,-1.68921782063972,54.9836032114443,f,t,t,LAL,,,f,
West End Library,81,NE4 9JH,-1.66036798235019,54.9711520940251,f,t,t,LAL,,,f,
Dinnington Library,81,NE137JW,-1.67332383150908,55.0512814410255,f,f,f,ICL,,,f,
Moorside Library,81,NE4 5AW,-1.63568096927034,54.9769577176387,t,f,f,,2013,,f,
Cruddas Park Library,81,NE4 7QY,-1.63688912293205,54.9659891065942,f,t,t,LAL,,,f,
Walker Library,81,NE6 3BR,-1.55572640946772,54.9693323710345,f,t,t,LAL,,,f,
Fawdon Partnership Library,81,NE3 2PJ,-1.64738713054287,55.0139345362061,f,f,f,ICL,,,f,
East End Library,81,NE6 1AL,-1.57779872211537,54.9767257756777,f,t,t,LAL,,,f,
High Heaton Library,81,NE7 7HD,-1.58593436569917,54.9953552721778,f,t,t,LAL,,,f,
Gosforth Library,81,NE3 3HD,-1.63016527858474,55.0110438155602,f,t,t,LAL,,,f,
Kenton Library,81,NE3 3QJ,-1.65324817805263,55.0052257683344,f,t,t,LAL,,,f,
Trevelyan Court,81,NE5 4BT,-1.6915449874751,55.0021027479668,f,t,t,LAL,,,f,
Jesmond Library,81,NE2 2DL,-1.60572555998059,54.9934619755126,f,f,f,ICL,,,f,
Blakelaw Library,81,NE5 3PN,-1.67428205084249,54.9929367983184,f,t,t,LAL,,,f,
City Library,81,NE1 8AX,-1.61043696807902,54.9749924294872,f,t,t,LAL,,,f,
Fenham Library,81,NE4 9XD,-1.66022455209585,54.9844513303595,f,t,t,LAL,,,f,
Plaistow Library,82,E13 9HL,0.0254033010949421,51.5302127682831,f,t,t,LAL,,,f,
North Woolwich Library,82,E16 2LJ,0.0626478478964576,51.5009398063428,f,t,t,LAL,,,f,
Custom House Library,82,E16 3JJ,0.0314024132020538,51.5146955367578,f,t,t,LAL,,,f,
Canning Town Library,82,E16 4HQ,0.0122578702679227,51.5178672611706,f,t,t,LAL,,,f,
Beckton Library,82,E6  5JQ,0.0553717727279249,51.515033303717,f,t,t,LAL,,,f,
East Ham Library,82,E6  2RT,0.0589261031257944,51.5334420313729,f,t,t,LAL,,,f,
Manor Park Library,82,E12 5AD,0.0453703094690934,51.5501178336042,f,t,t,LAL,,,f,
Green Street Library,82,E13 9AR,0.0350093289821457,51.5367640417737,f,t,t,LAL,,,f,
The Gate Library ,82,E7  0QH,0.0252533294644984,51.5485963744733,f,t,t,LAL,,,f,
Stratford Library,82,E15 1EL,0.00445781612941068,51.5430903367898,f,t,t,LAL,,,f,
Brundall Library,83,NR135LH,1.43229626556608,52.6246048032854,f,t,t,LAL,,,f,
Poringland Library,83,NR147WB,1.34362954195195,52.570077399008,f,t,t,LAL,,,f,
Diss Library,83,IP224DD,1.11037325632433,52.3768408494339,f,t,t,LAL,,,f,
Attleborough Library,83,NR172BW,1.01771033192091,52.5163553958642,f,t,t,LAL,,,f,
Long Stratton Library,83,NR152XJ,1.23452832228193,52.487581607248,f,t,t,LAL,,,f,
Plumstead Road Library,83,NR1 4JS,1.32131383795849,52.6352720522782,f,t,t,LAL,,,f,
Reepham Library,83,NR104JJ,1.1106698727273,52.7626536869176,f,t,t,LAL,,,f,
Aylsham Library,83,NR116AA,1.25034573507293,52.7939617997461,f,t,t,LAL,,,f,
Mundesley Library,83,NR118BE,1.43465276014939,52.8794134545854,f,t,t,LAL,,,f,
Wroxham Library,83,NR128RX,1.40404581064718,52.7102868702137,f,t,t,LAL,,,f,
Stalham Library,83,NR129AN,1.51266853981863,52.7721603228941,f,t,t,LAL,,,f,
Acle Library,83,NR133RA,1.54866739666792,52.6409687726468,f,t,t,LAL,,,f,
Blofield Library,83,NR134RQ,1.44822059223863,52.6359600254547,f,t,t,LAL,,,f,
Loddon Library,83,NR146EX,1.48139524541454,52.5356305865531,f,t,t,LAL,,,f,
Gaywood Library,83,PE304HD,0.42016871387694,52.7585636101986,f,t,t,LAL,,,f,
Kings Lynn Library,83,PE305EZ,0.400073760056606,52.7507986434352,f,t,t,LAL,,,f,
Dersingham Library,83,PE316PN,0.50524506579456,52.8478562931389,f,t,t,LAL,,,f,
Hunstanton Library,83,PE365AL,0.487986677069064,52.9376411127911,f,t,t,LAL,,,f,
Swaffham Library,83,PE377DF,0.689916280301546,52.6465251365469,f,t,t,LAL,,,f,
Downham Market Library,83,PE389JS,0.374448182704581,52.6018186273665,f,t,t,LAL,,,f,
Thetford Library,83,IP242EA,0.750115553481276,52.4122349208998,f,t,t,LAL,,,f,
Watton Library,83,IP256AS,0.821585175927208,52.5695597820217,f,t,t,LAL,,,f,
Harleston Library,83,IP209AW,1.29571310764573,52.4030493408467,f,t,t,LAL,,,f,
Hingham Library,83,NR9 4HW,0.979951848582929,52.5800391660265,f,t,t,LAL,,,f,
Hethersett Library,83,NR9 3DB,1.1821294466897,52.5991287471711,f,t,t,LAL,,,f,
Taverham Library,83,NR8 6JR,1.19618224631213,52.6814892894055,f,t,t,LAL,,,f,
Sprowston Library,83,NR7 8EW,1.31685427725244,52.6562264543225,f,t,t,LAL,,,f,
St Williams Way Library,83,NR7 0AJ,1.33713461119228,52.6372553829416,f,t,t,LAL,,,f,
Hellesdon Library,83,NR6 5SR,1.2623012250814,52.6636509379165,f,t,t,LAL,,,f,
West Earlham Library,83,NR5 8AD,1.24081678119462,52.6317923951334,f,t,t,LAL,,,f,
Costessey Library,83,NR5 0RW,1.22161833435403,52.6458965790046,f,t,t,LAL,,,f,
Earlham Library,83,NR4 7HG,1.26002744484434,52.6269569584332,f,t,t,LAL,,,f,
Tuckswood Library,83,NR4 6BX,1.28130091975887,52.6082739527948,f,t,t,LAL,,,f,
Mile Cross Library,83,NR3 2RJ,1.2805239043392,52.6496211193855,f,t,t,LAL,,,f,
Gorleston Library,83,NR316SG,1.72719459235958,52.5772037505496,f,t,t,LAL,,,f,
Caister Library,83,NR305EX,1.73101061066271,52.6474224911132,f,t,t,LAL,,,f,
Great Yarmouth Library,83,NR302SH,1.72741483380537,52.6043070602142,f,t,t,LAL,,,f,
Martham Library,83,NR294PR,1.63205421500141,52.7073815185092,f,t,t,LAL,,,f,
North Walsham Library,83,NR289DE,1.38961729240308,52.8206580402689,f,t,t,LAL,,,f,
Cromer Library,83,NR279HS,1.29777565232053,52.9309975737965,f,t,t,LAL,,,f,
Sheringham Library,83,NR268EB,1.21251901583793,52.9425711373046,f,t,t,LAL,,,f,
Holt Library,83,NR256BB,1.09163554277313,52.9062204992118,f,t,t,LAL,,,f,
Wells Library,83,NR231EA,0.853754619171815,52.9545040036142,f,t,t,LAL,,,f,
Norfolk and Norwich Millennium Library,83,NR2 1AW,1.2910038108143,52.6277185828594,f,t,t,LAL,,,f,
Fakenham Library,83,NR219DY,0.846275062791342,52.8314973844314,f,t,t,LAL,,,f,
Dereham Library,83,NR191DZ,0.94135829641879,52.6797551595332,f,t,t,LAL,,,f,
Wymondham Library,83,NR180QB,1.11329920590806,52.571191806838,f,t,t,LAL,,,f,
Immingham,84,DN401QF,-0.212489985674073,53.6158088036229,f,f,t,LAL,,2016,f,
Willows ,84,DN379AS,-0.125675787144734,53.5687680126005,f,f,f,CRL,,,f,
Grimsby,84,DN311HG,-0.083557852390291,53.5653946406274,f,t,t,LAL,,,f,
Grant Thorold,84,DN328BX,-0.063729677797042,53.5644190144187,f,f,f,CRL,,,f,
Nunsthorpe,84,DN331HE,-0.108226292935827,53.5476010968296,f,f,f,CRL,,,f,
Scartho  ,84,DN332HB,-0.0884697439158285,53.5375059940926,f,f,f,CRL,,,f,
Cleethorpes,84,DN358LG,-0.0268471309688052,53.5587279214337,f,t,t,LAL,,,f,
Humberston,84,DN364HZ,-0.0212665356530322,53.5294814338637,f,f,f,CRL,,,f,
Waltham,84,DN370LL,-0.102217078131039,53.5162573299842,f,t,t,LAL,,,f,
Stanford Centre,84,DN377AX,-0.172022449403971,53.5432265077859,f,t,t,LAL,,,f,"supported by parish precept, in the village of Laceby"
Laceby,84,DN377AX,-0.172022449403971,53.5432265077859,t,f,f,,2014,,f,
Bottesford Library,85,DN163LG,-0.651850184051085,53.5583625104964,f,t,t,LAL,,,f,
Epworth Library,85,DN9 1HQ,-0.821502326381313,53.5243873305068,f,t,t,LAL,,,f,
Haxey Library,85,DN9 2HH,-0.83928486446254,53.4891448580166,f,t,t,LAL,,,f,
Kirton in Lindsey Library,85,DN214NQ,-0.589219043137983,53.4777893925767,f,t,t,LAL,,,f,
Brigg Library,85,DN208LD,-0.493293031615479,53.5517330276002,f,t,t,LAL,,,f,
Broughton Jubilee Library,85,DN200JX,-0.552875575189589,53.5653682105058,f,f,t,LAL,,2012,f,
Goxhill Library,85,DN197HS,-0.334917171018291,53.6769042136525,f,t,t,LAL,,,f,
Barton Library,85,DN185PR,-0.44326246472474,53.684608990117,f,t,t,LAL,,,f,
Crowle Library,85,DN174LB,-0.832838083754984,53.606404943243,f,t,t,LAL,,,f,
Messingham Library,85,DN173SN,-0.652165351975999,53.5299156644609,f,t,t,LAL,,,f,
Riddings Library,85,DN172NW,-0.665034825005969,53.5606048225873,f,t,t,LAL,,,f,
Ashby Library,85,DN162RY,-0.652146906621631,53.5670762346645,f,t,t,LAL,,,f,
Winterton Library,85,DN159QG,-0.595715139306966,53.6555264215594,f,t,t,LAL,,,f,
Westcliff Library,85,DN158LG,-0.668023386763369,53.5971514563554,f,t,t,LAL,,,f,
Park Library,85,DN158LG,-0.668023386763369,53.5971514563554,f,t,t,LAL,,,f,
North Lincolnshire Central Library (Scunthorpe),85,DN156TX,-0.643409444817191,53.5923804597388,f,t,t,LAL,,,f,
Weston-super-Mare ,86,BS231UJ,-2.97750328770892,51.345537331449,f,t,t,LAL,,,f,
Banwell,86,BS296DB,-2.86652568459555,51.3285800439828,t,f,f,,2012,,f,
Congresbury ,86,BS495DX,-2.81399266751978,51.3713987596534,f,t,t,LAL,,,f,
Long Ashton ,86,,,,f,t,t,LAL,,,f,
Nailsea ,86,BS481RQ,-2.75962521034298,51.4334746078269,f,t,t,LAL,,,f,
For all Healthy Living Centre ,86,BS233SJ,-2.96514327992133,51.3312976184248,f,t,t,LAL,,,f,
Backwell,86,BS483NW,-2.74074988505993,51.4147037775256,t,f,f,,2012,,f,
Campus ,86,BS247DX,-2.91475527486942,51.3525904053548,f,t,t,LAL,,,f,
Winscombe ,86,BS251AB,-2.8325742563005,51.3139177251498,f,t,t,LAL,,,f,
Pill ,86,BS200AT,-2.68512163698785,51.4804837564118,f,t,t,LAL,,,f,
Portishead ,86,BS207AL,-2.76677550324168,51.4858946423397,f,t,t,LAL,,,f,
Clevedon ,86,BS216NN,-2.8549161835619,51.4358484238896,f,t,t,LAL,,,f,
Yatton ,86,BS494HJ,-2.81820594337741,51.3861250346785,f,t,t,LAL,,,f,
Worle ,86,BS226JB,-2.92703659224507,51.3612879567861,f,t,t,LAL,,,f,
Coast Road,87,NE297PG,-1.4712979104007,55.0145104410773,t,f,f,,2012,,f,
Howden ,87,,,,f,t,t,LAL,,,f,
North Shields Customer First Centre ,87,NE301QU,-1.44580961126693,55.0098410494551,f,t,t,LAL,,,f,
Cullercoats ,87,NE303JY,-1.43632306488776,55.0340424533976,f,t,t,LAL,,,f,
Killingworth (located in the White Swan Customer First Centre),87,NE126SS,-1.56505549772722,55.0355047883887,f,t,t,LAL,,,f,
Longbenton ,87,NE128LT,-1.58647046200506,55.0116311547164,f,t,t,LAL,,,f,
Tynemouth ,87,NE136JJ,-1.62882493382937,55.0461397416399,f,t,t,LAL,,,f,
Wideopen ,87,NE136JJ,-1.62882493382937,55.0461397416399,f,t,t,LAL,,,f,
Wallsend Customer First Centre ,87,NE288JR,-1.53491565960752,54.991342904753,f,t,t,LAL,,2014,f,
Shire Moor ,87,NE289JQ,-1.53331475920731,55.0040523345186,f,t,t,LAL,,,f,
Battle Hill ,87,NE289JE,-1.53321825664459,55.0029376694789,f,t,t,LAL,,,f,
Forest Hall ,87,,,,f,t,t,LAL,,,f,
Dudley ,87,NE237HS,-1.59559919631369,55.0554784313639,f,t,t,LAL,,,f,
Monkseaton,87,NE258ET,-1.46828294952288,55.0402788508885,f,t,t,LAL,,,f,
Whitley Bay Customer First Centre ,87,NE261AB,-1.44524312344063,55.0429618198882,f,t,t,LAL,,,f,
Mashamshire community library,88,HG4 4DY,-1.65603252543125,54.2222601461105,f,f,f,CRL,,,f,
Knaresborough library,88,HG5 8AG,-1.4669782515966,54.0081981047051,f,t,t,LAL,,,f,
Gargrave and Malhamdale community library,88,BD233RD,-2.10574813141664,53.9837709339654,f,f,f,CRL,,,f,
Ayton Library and Information Centre,88,YO139JE,-0.491568333030793,54.2469283467156,f,f,f,,,,f,
Scalby library,88,YO126EE,-0.441829840727843,54.2960818697195,f,t,t,LAL,,,f,
Eastfield library,88,YO113LL,-0.397291678557225,54.2392580789327,f,t,t,LAL,,,f,
Derwent valley bridge community library,88,YO139JE,-0.491568333030793,54.2469283467156,f,f,f,CRL,,,f,
Scarborough library,88,YO112NN,-0.40122487077681,54.2811961101211,f,t,t,LAL,,,f,
Bentham library,88,LA2 7JU,-2.50870582012851,54.1182652700543,f,f,f,CRL,,,f,
Embsay-with-Eastby community library,88,BD236RE,-1.98616453729192,53.9804824924521,f,f,f,CRL,,,f,
Ingleton library,88,LA6 3HG,-2.47055064405158,54.1519980135328,f,t,t,LAL,,,f,
Sherburn-in-Elmet library,88,LS256EA,-1.25211551434084,53.7989540160632,f,t,t,LAL,,,f,
Tadcaster library,88,LS249JG,-1.26810033480059,53.8845205442233,f,t,t,LAL,,,f,
Grassington hub and community library,88,BD235AT,-1.99648027093321,54.0726960990569,f,f,f,CRL,,,f,
Settle library,88,BD249RB,-2.27542942423061,54.0649385492047,f,t,t,LAL,,,f,
Colburn library,88,DL9 4RF,-1.68697364549197,54.3795672076245,f,t,t,LAL,,,f,
Catterick library,88,DL9 3EL,-1.72669929755479,54.3765090971445,f,t,t,LAL,,,f,
Leyburn library,88,DL8 5AB,-1.83227676847784,54.3116347531477,f,t,t,LAL,,,f,
Hawes library,88,DL8 3RA,-2.19825226812804,54.3042540943625,f,f,f,CRL,,,f,
Bedale library,88,DL8 1AA,-1.59409403678267,54.2902545116305,f,t,t,LAL,,,f,
Northallerton library,88,DL6 1PT,-1.43295347874756,54.3364108864351,f,t,t,LAL,,,f,
Richmond library,88,DL104AE,-1.7365087078982,54.4048941508379,f,t,t,LAL,,,f,
Crosshills library,88,BD208TQ,-1.99294760174447,53.9009325814424,f,t,t,LAL,,,f,
Skipton library,88,BD231JX,-2.01703423031472,53.9621021801546,f,t,t,LAL,,,f,
Harrogate library,88,HG1 1EG,-1.53859309935046,53.9909680495919,f,t,t,LAL,,,f,
Bilton and Woodfield community library,88,HG1 4HZ,-1.52727811175737,54.0042619236554,f,f,f,CRL,,2014,f,
Easingwold library,88,YO613AN,-1.19332536610375,54.1221135560546,f,t,t,LAL,,,f,
Starbeck library,88,HG2 7LW,-1.49559280268,54.0014638549339,f,t,t,LAL,,,f,
Pateley Bridge library,88,HG3 5JU,-1.75864662354127,54.0863044022531,f,f,f,,,,f,
Ripon library,88,HG4 1AG,-1.5220638621653,54.1370786545598,f,t,t,LAL,,,f,
Boroughbridge library,88,YO519AR,-1.39520927471249,54.0940239819296,f,t,t,LAL,,,f,
Whitby library,88,YO211ET,-0.614931356135079,54.4834884606336,f,t,t,LAL,,,f,
Pickering library,88,YO188DY,-0.77948736408788,54.2459087836074,f,t,t,LAL,,,f,
Barlby library and community hub,88,YO8 5JE,-1.04142537763545,53.7976532376121,f,f,f,CRL,,,f,
Selby library,88,YO8 4EQ,-1.06738955094873,53.7852203248925,f,t,t,LAL,,,f,
Great Ayton discovery centre,88,TS9 6NB,-1.13432325441767,54.4885833039476,f,f,f,CRL,,,f,
Stokesley library,88,TS9 5DH,-1.19349943569305,54.4717998806375,f,t,t,LAL,,,f,
Thirsk library,88,YO7 1DA,-1.34063707386827,54.2329462538617,f,f,f,,,2013,f,
Kirkbymoorside library,88,YO626AT,-0.933021687565729,54.2706705340245,f,t,t,LAL,,,f,
Helmsley library,88,YO625BL,-1.06158796767779,54.245962828923,f,t,t,LAL,,,f,
Norton library,88,YO179ES,-0.785018604343676,54.1322664337107,f,t,t,LAL,,,f,
Malton library,88,YO177LJ,-0.797549805828051,54.1355560351651,f,t,t,LAL,,,f,
Filey library,88,YO149AE,-0.290343659796869,54.2100857052188,f,t,t,LAL,,,f,
Weston Favell,89,NN3 8JZ,-0.835467895906275,52.2570293608629,f,t,t,CL,,,f,
Abington,89,NN3 2SJ,-0.862578950926415,52.2538951160073,f,t,t,CL,,,f,
Deanshanger,89,MK196HT,-0.892119234097426,52.0516475750589,f,t,t,CL,,,f,
Wollaston,89,NN297QN,-0.670742719613298,52.2547054531544,f,t,t,CL,,,f,
Irchester,89,NN297AA,-0.644092579938057,52.2830834196036,f,t,t,CL,,,f,
Kingsthorpe,89,NN2 8AG,-0.901740434248134,52.2644702990514,f,t,t,CL,,,f,
Danesholme,89,NN189EJ,-0.733833796315319,52.4707709111715,f,t,t,CL,,,f,
Corby,89,,,,f,t,t,CL,,,f,
Kettering,89,NN160AY,-0.727453754049952,52.3963951873554,f,t,t,CL,,,f,
Burton Latimer,89,NN155RH,-0.679330967851452,52.3615678294182,f,t,t,CL,,,f,
Daventry,89,,,,f,t,t,CL,,,f,
Rothwell,89,NN146EP,-0.800202018202084,52.4230396528736,f,t,t,CL,,,f,
Thrapston,89,,,,f,t,t,CL,,,f,
Desborough,89,NN142SQ,-0.815573990611618,52.4376963214641,f,t,t,CL,,,f,
Oundle,89,PE8 4JA,-0.472297195197154,52.4855833194797,f,t,t,CL,,,f,
Brackley,89,NN136AJ,-1.15159912511901,52.0279070714265,f,t,t,CL,,,f,
Northampton Central,89,NN1 2BA,-0.891602310523032,52.2385272390561,f,t,t,CL,,,f,
Towcester,89,NN126EX,-0.990403157476357,52.130948959729,f,t,t,CL,,,f,
Woodford Halse,89,NN113RL,-1.20587600033002,52.1711213517491,f,t,t,CL,,,f,
Higham Ferrers,89,NN108DN,-0.5902232100769,52.3078520143296,f,t,t,CL,,,f,
Rushden,89,NN100PT,-0.596098090084841,52.2890590464282,f,t,t,CL,,,f,
Middleton Cheney,89,OX172PD,-1.27229480016926,52.0712585089052,f,t,t,CL,,,f,
Raunds,89,NN9 6HT,-0.533915839039606,52.347257150209,f,t,t,CL,,,f,
Irthlingborough,89,NN9 5PU,-0.616425051234996,52.3241655604311,f,t,t,CL,,,f,
Finedon,89,NN9 5JL,-0.658605457963655,52.3389024234473,f,t,t,CL,,,f,
Wellingborough,89,NN8 1AS,-0.692712360797461,52.3022336347029,f,t,t,CL,,,f,
Roade,89,NN7 2NW,-0.894600301901789,52.1584742616934,f,t,t,CL,,,f,
Brixworth,89,NN6 9DS,-0.909551826092002,52.327719967908,f,t,t,CL,,,f,
Long Buckby,89,NN6 7QB,-1.08256401479877,52.3005101608441,f,t,t,CL,,,f,
Earls Barton,89,NN6 0ND,-0.750623007293335,52.2643707421991,f,t,t,CL,,,f,
Duston,89,NN5 6DT,-0.941313401960566,52.2505454968721,f,t,t,CL,,,f,
St James,89,NN5 5LQ,-0.915625328439029,52.2394965524404,f,t,t,CL,,,f,
Far Cotton,89,NN4 8LG,-0.904135516847102,52.2261470983524,f,t,t,CL,,,f,
Wootton,89,NN4 6ED,-0.882072705519401,52.2016291330495,f,t,t,CL,,,f,
Hunsbury,89,NN4 0RZ,-0.915503221255347,52.2150585855449,f,t,t,CL,,,f,
Moulton,89,NN3 7TA,-0.84991109879497,52.2882788360329,f,t,t,CL,,,f,
Bedlington Library,90,NE226JX,-1.59861927495407,55.1322835475657,f,t,t,CL,,,f,
Berwick Library,90,TD151DB,-2.00518638121752,55.7708140387538,f,t,t,CL,,,f,
Wooler Library,90,NE716BL,-2.01842040878221,55.5465246941664,f,t,t,CL,,,f,
Seahouses,90,NE687UE,-1.66006384833274,55.578744200156,f,t,t,CL,,,f,
Alnwick Library,90,NE661TU,-1.70632268186336,55.4117430160685,f,t,t,CL,,,f,
Hadston House Library,90,NE659SF,-1.6036419029806,55.2933365206145,f,t,t,CL,,,f,
Rothbury Library,90,NE657TZ,-1.9150602389953,55.3089016495577,f,t,t,CL,,,f,
Amble Library,90,NE650ET,-1.58362982296704,55.3321783813314,f,t,t,CL,,,f,
Newbiggin Library,90,NE646UZ,-1.51697762558599,55.182183487405,f,t,t,CL,,,f,
Hirst Library,90,NE639RX,-1.54755456306697,55.1750759553461,f,t,t,CL,,,f,
Ashington Library,90,NE638AA,-1.57395663766778,55.1830696664447,f,t,t,CL,,,f,
Guide Post Library ,90,NE625BZ,-1.60253901071921,55.1592634076853,f,t,t,CL,,,f,
Lynemouth Library,90,NE615YL,-1.53780451744134,55.2117111504106,f,t,t,CL,,,f,
Widdrington Library,90,NE615LZ,-1.61964725212232,55.2383222181323,f,t,t,CL,,,f,
Ellington Library,90,NE615HN,-1.56433160010935,55.2203722860093,f,t,t,CL,,,f,
Morpeth Library,90,NE611TA,-1.6841355086498,55.1671489740749,f,t,t,CL,,,f,
Haltwhistle Library,90,NE490AX,-2.46081129616825,54.9701765083679,f,t,t,CL,,,f,
Bellingham Library ,90,NE482AS,-2.2555635117339,55.1434223456603,f,t,t,CL,,,f,
Kielder Library,90,NE481HQ,-2.57963174950156,55.2316326659676,f,t,t,CL,,,f,
Allendale Library,90,NE479PP,-2.25266179710432,54.8975582471766,f,t,t,CL,,,f,
Haydon Bridge Library,90,NE476JQ,-2.24707893796888,54.9737374346276,f,t,t,CL,,,f,
Hexham Library,90,NE463LS,-2.10325288445723,54.970044855642,f,t,t,CL,,,f,
Corbridge Library,90,NE455AA,-2.01863828554841,54.9745985059995,f,t,t,CL,,,f,
Prudhoe Library,90,NE425AA,-1.84945089762571,54.9613063844132,f,f,t,CL,,2012,f,
Wylam Library,90,NE418EE,-1.81605139496515,54.9771661262457,f,t,t,CL,,,f,
Seaton Sluice Library,90,NE264QX,-1.47224700013546,55.0827558562578,f,t,t,CL,,,f,
Seaton Valley Library ,90,NE250BW,-1.52588535080075,55.0706203869701,f,t,t,CL,,,f,
Cowpen Library,90,NE244JP,-1.54772777896243,55.1236765109851,f,t,t,CL,,,f,
